date,AirTemp,FricVel,PAR,DiffRad,RelHum,SoilTempA,SoilTempB,SoilWatCont,DiffuseFract,VaporPressureDeficit,target
2015-07-13 17:30:00,14.88967,0.49135,470.20867,331.93633,58.106,11.74,10.104,0.271,0.70593,709.61107,-10.503
2015-07-13 18:00:00,14.729,0.38776,420.58167,289.625,59.45067,11.7525,10.095,0.278,0.68863,679.75604,-9.69
2015-07-13 18:30:00,14.71233,0.56332,377.185,235.71133,58.48767,11.7605,10.096,0.278,0.62492,695.15135,-7.894
2015-07-13 19:00:00,13.70267,0.45412,253.62833,208.155,63.50433,11.7815,10.109,0.282,0.82071,572.44667,-4.321
2015-07-14 07:30:00,13.267,0.32987,807.76533,331.74767,67.50667,10.9565,10.129,0.277,0.4107,495.40326,-13.291
2015-07-14 09:30:00,14.10433,0.60098,560.44767,421.08133,62.68033,10.989,10.075,0.268,0.75133,600.84193,-10.26
2015-07-14 10:00:00,14.548,0.5471,978.89933,498.788,63.01733,11.015,10.052,0.262,0.50954,612.76271,-13.299
2015-07-14 10:30:00,14.71567,0.35473,1086.85467,417.79333,62.29667,11.055,10.041,0.27141,0.38441,631.50322,-19.799
2015-07-14 11:00:00,15.69733,0.62175,1344.389,549.22333,53.04533,11.1215,10.03,0.264,0.40853,837.67831,-21.653
2015-07-14 11:30:00,16.111,0.64888,1351.58267,491.23667,49.74333,11.1915,10.01,0.267,0.36345,920.61071,-17.935
2015-07-14 12:00:00,15.94333,0.53734,1094.05067,456.52133,48.743,11.294,10.009,0.269,0.41728,928.93506,-9.527
2015-07-14 12:30:00,16.17267,0.81534,1379.50033,426.0,48.29,11.379,10.003,0.267,0.30881,950.96745,-18.788
2015-07-14 13:00:00,16.30733,0.75938,1333.86667,432.25167,46.64433,11.4485,9.995,0.27,0.32406,989.69203,-12.862
2015-07-14 13:30:00,16.418,0.66267,1505.42233,453.366,47.48133,11.5275,9.988,0.265,0.30116,981.05738,-14.393
2015-07-14 14:00:00,16.257,0.68238,1108.68567,477.91433,48.595,11.609,9.982,0.281,0.43106,950.45556,-15.688
2015-07-14 14:30:00,16.54267,0.62134,1379.86467,461.91067,47.89067,11.68,9.983,0.28,0.33475,981.1636,-12.626
2015-07-14 15:00:00,16.53267,0.71674,1149.23233,533.70533,48.98267,11.734,9.98,0.267,0.4644,959.99162,-15.86
2015-07-14 15:30:00,16.739,0.61218,1237.48533,346.09933,45.51167,11.799,9.991,0.265,0.27968,1038.83877,-12.52
2015-07-14 16:00:00,17.03367,0.63615,890.00533,388.79067,44.74367,11.83,9.98,0.266,0.43684,1073.35623,-11.053
2015-07-14 16:30:00,16.93933,0.54474,826.96167,379.33833,44.42333,11.856,9.98,0.273,0.45871,1073.14315,-8.066
2015-07-14 17:00:00,16.59333,0.41386,528.87967,330.24433,48.88867,11.895,9.994,0.27141,0.62442,965.47746,-5.56
2015-07-14 17:30:00,16.964,0.5159,633.02033,348.044,47.07733,11.922,10.006,0.269,0.54981,1023.49591,-7.802
2015-07-14 18:00:00,16.67375,0.58654,388.287,276.408,50.219,11.919,10.005,0.261,0.71187,945.16644,-5.955
2015-07-15 08:00:00,11.81667,0.42916,976.72733,233.13333,73.84233,10.749,10.114,0.266,0.23869,362.58512,-8.624
2015-07-15 08:30:00,12.413,0.4995,1126.05333,298.83267,70.792,10.7315,10.095,0.266,0.26538,421.08933,-14.379
2015-07-15 09:00:00,12.97933,0.47995,1195.75333,416.351,68.513,10.7375,10.075,0.26515,0.34819,471.12006,-13.004
2015-07-15 09:30:00,12.973,0.46561,1087.79833,360.40967,65.564,10.754,10.062,0.272,0.33132,515.03074,-11.783
2015-07-15 10:00:00,13.456,0.33633,970.17767,522.26667,64.523,10.769,10.031,0.267,0.53832,547.60236,-11.081
2015-07-15 10:30:00,14.071,0.41525,1271.442,502.631,61.66133,10.815,10.02,0.263,0.39532,615.91501,-18.774
2015-07-15 11:00:00,14.423,0.51911,1169.48367,458.66367,56.97667,10.8775,10.006,0.255,0.39219,707.11291,-16.586
2015-07-15 11:30:00,14.611,0.47923,1011.32,526.80367,56.38433,10.9615,9.978,0.273,0.52091,725.61123,-11.675
2015-07-15 12:00:00,14.90667,0.33821,1101.38867,552.60733,57.04867,11.05,9.972,0.257,0.50174,728.31772,-10.004
2015-07-15 12:30:00,15.634,0.55899,1674.59033,596.95467,53.919,11.123,9.949,0.26515,0.35648,818.76442,-18.424
2015-07-15 13:00:00,16.06833,0.51146,1551.27967,574.70667,50.93433,11.201,9.947,0.261,0.37047,896.34918,-15.528
2015-07-15 13:30:00,16.09,0.63308,1339.693,457.577,50.91433,11.285,9.929,0.268,0.34155,897.9558,-18.663
2015-07-15 14:00:00,16.557,0.48029,1558.47767,467.16233,47.512,11.3915,9.935,0.257,0.29976,989.19464,-13.166
2015-07-15 14:30:00,16.35567,0.56531,1054.34967,385.174,47.63067,11.455,9.912,0.264,0.36532,974.39255,-12.032
2015-07-15 15:00:00,16.52967,0.6059,1121.168,390.02767,45.86933,11.555,9.926,0.268,0.34788,1018.3809,-11.539
2015-07-15 15:30:00,16.83067,0.65755,1102.521,332.27833,46.53567,11.6105,9.918,0.26,0.30138,1025.2647,-11.534
2015-07-15 16:00:00,16.867,0.54581,1055.75533,443.413,44.47483,11.6675,9.928,0.258,0.42,1067.24184,-11.756
2015-07-15 16:30:00,16.664,0.57817,761.80533,439.70067,46.093,11.6865,9.915,0.269,0.57718,1022.87085,-10.014
2015-07-15 17:00:00,16.568,0.42172,521.52067,358.573,47.181,11.7215,9.92,0.263,0.68755,996.12925,-7.762
2015-07-15 17:30:00,16.74667,0.41879,713.198,283.23167,46.58367,11.7475,9.921,0.264,0.39713,1018.89685,-7.367
2015-07-15 18:00:00,16.412,0.41182,484.66467,211.54967,46.338,11.7675,9.93,0.262,0.43649,1002.03214,-5.768
2015-07-15 18:30:00,16.327,0.4225,426.12367,187.86333,47.20633,11.784,9.932,0.257,0.44087,980.49555,-7.997
2015-07-15 19:30:00,15.71733,0.32915,227.42,159.48633,50.68367,11.8175,9.967,0.259,0.70129,880.93793,-3.576
2015-07-16 05:30:00,11.10967,0.30974,175.60467,175.24567,75.65067,11.1565,10.1,0.261,0.99796,322.08014,0.076
2015-07-16 06:30:00,11.781,0.3047,307.64667,300.70233,73.89033,11.104,10.084,0.258,0.97743,361.06813,-4.884
2015-07-16 07:00:00,12.13533,0.31005,395.61933,340.32633,70.984,11.095,10.071,0.253,0.86024,410.74826,-9.803
2015-07-16 07:30:00,12.65,0.52706,504.22667,433.269,67.32133,11.091,10.059,0.245,0.85927,478.51433,-13.04
2015-07-16 08:30:00,13.375,0.49253,754.16733,587.29533,63.09133,11.1125,10.031,0.266,0.77873,566.70015,-20.738
2015-07-16 09:00:00,14.09967,0.58523,841.864,710.667,60.88933,11.128,10.023,0.264,0.84416,629.48657,-20.703
2015-07-16 09:30:00,14.42967,0.5066,660.04933,641.03933,57.96533,11.159,10.017,0.249,0.9712,691.16181,-14.573
2015-07-16 10:00:00,14.81267,0.49106,912.55533,756.01667,58.06567,11.1925,9.989,0.2581,0.82846,706.77761,-17.682
2015-07-16 10:30:00,15.31867,0.59621,1124.13467,765.97333,59.145,11.2325,9.977,0.258,0.68139,711.37532,-22.79
2015-07-16 11:00:00,15.389,0.47827,1128.24133,712.21033,60.11333,11.2935,9.968,0.251,0.63126,697.65754,-17.461
2015-07-16 11:30:00,16.12233,0.40352,1297.02633,758.091,60.81,11.3875,9.969,0.26,0.58448,718.40869,-17.582
2015-07-16 12:00:00,16.939,0.49587,978.25533,734.197,59.838,11.476,9.954,0.267,0.75052,775.48139,-10.991
2015-07-16 12:30:00,17.50233,0.63232,1421.47667,823.51867,56.65933,11.5715,9.948,0.251,0.57934,867.21912,-18.92
2015-07-16 13:00:00,17.975,0.33929,1450.07533,724.977,53.892,11.6515,9.935,0.259,0.49996,950.48036,-17.901
2015-07-16 13:30:00,18.33133,0.48336,1301.00467,702.82767,53.28867,11.78,9.951,0.247,0.54022,984.70856,-16.013
2015-07-16 14:00:00,18.311,0.44416,723.25967,549.48033,53.54133,11.8925,9.941,0.2581,0.75973,978.13432,-11.398
2015-07-16 17:30:00,13.95233,0.44887,283.84233,277.387,94.18133,12.261,10.032,0.259,0.97726,92.76055,-3.284
2015-07-16 18:00:00,13.636,0.42934,156.482,154.71833,92.587,12.249,10.039,0.256,0.98873,115.77206,1.729
2015-07-17 07:30:00,12.25,0.30094,184.303,183.757,99.99567,11.4835,10.171,0.249,0.99704,0.06176,-0.196
2015-07-17 08:00:00,12.40133,0.46229,330.82233,327.99483,99.952,11.494,10.165,0.249,0.99145,0.69148,-10.707
2015-07-17 08:30:00,12.89333,0.41965,524.22233,493.04067,99.407,11.504,10.168,0.265,0.94052,8.82288,-9.996
2015-07-17 09:00:00,13.42233,0.41594,702.466,588.06333,96.61133,11.5115,10.145,0.247,0.83714,52.19087,-8.038
2015-07-17 09:30:00,13.663,0.33077,459.65967,357.70533,94.42767,11.548,10.147,0.256,0.7782,87.17855,-5.074
2015-07-17 10:00:00,14.38067,0.42742,826.14767,478.63133,90.22333,11.581,10.133,0.25384,0.57935,160.24575,-12.828
2015-07-17 10:30:00,15.311,0.57792,1327.26167,589.581,76.792,11.6275,10.127,0.25384,0.44421,403.90327,-18.827
2015-07-17 11:00:00,15.09233,0.44186,589.728,352.665,82.64483,11.6665,10.102,0.251,0.59801,297.82712,-11.643
2015-07-17 11:30:00,16.174,0.53678,1077.87933,520.32533,74.05667,11.7525,10.097,0.252,0.48273,477.14863,-13.335
2015-07-17 12:30:00,16.452,0.40447,972.845,623.312,70.50481,11.9165,10.09,0.252,0.64071,552.16874,-16.263
2015-07-17 13:00:00,17.15133,0.33241,1243.678,478.016,60.18931,11.995,10.075,0.246,0.38436,779.10761,-16.137
2015-07-17 13:30:00,17.966,0.34202,1478.97767,457.60533,55.325,12.0775,10.079,0.245,0.30941,920.41906,-18.538
2015-07-17 14:00:00,18.485,0.56781,1390.66067,485.82567,53.57133,12.1485,10.074,0.25384,0.34935,988.22217,-13.021
2015-07-17 14:30:00,18.23933,0.73174,1428.67633,554.21933,55.19433,12.234,10.074,0.245,0.38793,939.09996,-16.354
2015-07-17 15:00:00,18.36267,0.66461,1078.87067,676.94667,54.95567,12.3235,10.081,0.246,0.62746,951.43492,-14.242
2015-07-17 15:30:00,18.57267,0.80038,1241.41967,619.15,56.18233,12.3925,10.086,0.247,0.49874,937.78167,-16.1
2015-07-17 16:00:00,15.803,0.441,289.889,231.88833,73.07321,12.461,10.087,0.262,0.79992,483.63767,4.123
2015-07-17 16:30:00,15.09,0.43167,676.191,508.87567,90.45167,12.526,10.165,0.25384,0.75256,163.83161,-6.21
2015-07-17 17:00:00,15.37433,0.44182,623.081,428.932,88.34367,12.5815,10.145,0.25384,0.6884,203.68892,-8.048
2015-07-18 07:30:00,15.19267,0.30319,809.65433,242.63467,69.24733,11.6415,10.341,0.253,0.29968,531.15412,-12.513
2015-07-18 08:30:00,16.31367,0.30944,1058.254,333.00267,63.85724,11.614,10.302,0.256,0.31467,670.68138,-14.781
2015-07-18 09:00:00,16.86133,0.44258,1202.58933,373.40733,61.11833,11.629,10.287,0.243,0.3105,747.07058,-12.004
2015-07-18 09:30:00,17.22633,0.35695,988.85067,630.54933,59.813,11.661,10.269,0.243,0.63766,790.21347,-14.961
2015-07-18 10:00:00,17.607,0.40864,1245.945,596.455,61.7,11.695,10.253,0.261,0.47872,771.43655,-18.307
2015-07-18 10:30:00,17.97533,0.46426,1225.98367,497.63067,60.27867,11.764,10.239,0.248,0.4059,818.84115,-12.639
2015-07-18 11:00:00,17.899,0.37094,622.04867,498.621,62.165,11.868,10.228,0.251,0.80158,776.21897,-12.887
2015-07-18 11:30:00,18.60733,0.73621,1158.074,692.63467,57.37867,12.0055,10.234,0.246,0.59809,914.15861,-17.038
2015-07-18 12:00:00,18.886,0.43155,991.97533,672.73467,57.19067,12.1125,10.223,0.25382,0.67818,934.3257,-13.449
2015-07-18 12:30:00,19.104,0.64682,787.29033,660.626,55.28,12.2155,10.216,0.249,0.83911,989.3921,-13.376
2015-07-18 13:00:00,19.34867,0.63543,773.13167,668.22,55.44033,12.309,10.208,0.242,0.8643,1000.98154,-13.673
2015-07-18 13:30:00,19.21433,0.57567,458.94967,428.279,57.82467,12.4015,10.206,0.243,0.93317,939.53017,-6.612
2015-07-18 14:00:00,19.27033,0.47971,466.86533,452.73967,57.48067,12.5,10.22,0.249,0.96974,950.50207,-6.005
2015-07-18 14:30:00,19.28167,0.69706,288.876,279.56567,57.54333,12.5675,10.218,0.241,0.96777,949.77158,-2.704
2015-07-18 15:00:00,18.75333,0.53617,281.187,275.172,59.19533,12.6325,10.226,0.249,0.97861,883.2224,-2.431
2015-07-18 15:30:00,16.22567,0.47299,87.756,86.65133,84.18333,12.695,10.243,0.248,0.98741,291.85966,7.214
2015-07-18 16:00:00,15.20467,0.57182,101.87967,101.212,93.66433,12.7655,10.283,0.264,0.99345,109.5129,2.713
2015-07-18 17:00:00,13.93767,0.47149,86.46067,86.24033,96.53133,12.8805,10.345,0.253,0.99745,55.24452,3.167
2015-07-18 17:30:00,13.55867,0.52988,92.46567,92.51133,96.41067,12.891,10.346,0.256,1.00049,55.77464,3.584
2015-07-18 18:00:00,13.05767,0.43082,156.29633,156.01267,96.347,12.875,10.358,0.266,0.99819,54.9383,0.0
2015-07-18 18:30:00,13.14367,0.57851,182.29133,182.04033,97.29667,12.8775,10.384,0.25382,0.99862,40.88517,0.086
2015-07-18 19:00:00,13.203,0.50595,100.40833,100.245,96.02167,12.846,10.391,0.248,0.99837,60.40191,1.996
2015-07-18 19:30:00,13.069,0.44137,27.15667,27.064,96.76567,12.8275,10.411,0.249,0.99659,48.67787,3.361
2015-07-18 20:00:00,12.42433,0.56905,28.36267,27.88433,97.98733,12.795,10.417,0.257,0.98313,29.03811,1.575
2015-07-18 20:30:00,12.10267,0.59637,35.95733,35.34867,98.07833,12.759,10.417,0.264,0.98307,27.14455,5.606
2015-07-19 07:30:00,13.142,0.40152,299.79133,294.77267,92.77567,12.03,10.496,0.25991,0.98326,109.24886,-9.98
2015-07-19 08:00:00,13.68533,0.46319,755.42833,463.73467,86.68621,12.009,10.477,0.262,0.61387,208.59577,-12.085
2015-07-19 08:30:00,14.065,0.66163,565.99667,416.38633,81.91828,12.0225,10.474,0.267,0.73567,290.37183,-10.48
2015-07-19 09:00:00,12.74,0.38299,267.40967,249.474,91.07,12.041,10.468,0.252,0.93293,131.53613,-2.931
2015-07-19 09:30:00,12.597,0.66024,311.417,302.39,93.583,12.0715,10.464,0.251,0.97101,93.63806,-3.311
2015-07-19 10:00:00,12.758,0.54199,1081.58733,683.86967,93.454,12.115,10.485,0.255,0.63228,96.53438,-14.57
2015-07-19 10:30:00,13.86733,0.72296,1255.09733,530.53133,85.71,12.1115,10.459,0.252,0.4227,226.55545,-14.639
2015-07-19 11:00:00,14.548,0.79419,1371.12867,457.19067,77.54276,12.1355,10.449,0.257,0.33344,372.0921,-16.845
2015-07-19 11:30:00,14.15967,0.65759,843.06633,430.75867,78.22633,12.1975,10.441,0.26,0.51094,351.81317,-12.755
2015-07-19 12:00:00,13.49,0.50068,963.03714,793.948,85.51933,12.285,10.448,0.267,0.82442,224.011,-15.81
2015-07-19 12:30:00,13.444,0.84985,394.84533,358.84467,82.53107,12.3585,10.443,0.264,0.90882,269.42944,-3.692
2015-07-19 13:00:00,12.411,0.43953,455.33,433.71667,92.64933,12.4065,10.446,0.247,0.95253,105.96007,-7.227
2015-07-19 13:30:00,13.71967,0.65036,617.67533,453.18567,90.90333,12.454,10.459,0.296,0.7337,142.84214,-4.414
2015-07-19 14:00:00,12.956,0.53225,363.584,323.37667,93.681,12.459,10.45,0.25991,0.88941,94.40298,-6.185
2015-07-19 14:30:00,13.15233,0.75206,720.96133,616.31267,92.09367,12.4775,10.452,0.248,0.85485,119.64303,-11.303
2015-07-19 15:00:00,12.51533,0.44401,146.29233,145.44033,93.848,12.4975,10.462,0.264,0.99418,89.29113,2.157
2015-07-19 15:30:00,12.437,0.43946,433.63633,419.405,94.417,12.5065,10.468,0.258,0.96718,80.6167,-4.963
2015-07-19 16:00:00,12.73333,0.55266,312.80433,284.835,94.71833,12.515,10.482,0.251,0.91059,77.76335,0.411
2015-07-19 16:30:00,12.33467,0.49034,428.11333,395.12567,91.80433,12.5025,10.477,0.271,0.92295,117.54941,-6.07
2015-07-19 17:00:00,12.68367,0.4392,301.982,299.887,92.89,12.4875,10.47,0.258,0.99306,104.34202,-3.722
2015-07-19 17:30:00,13.128,0.44423,313.69233,311.042,96.42133,12.49,10.48,0.258,0.99155,54.06842,-3.94
2015-07-19 18:00:00,13.689,0.44857,265.52767,262.35,94.83667,12.476,10.484,0.276,0.98803,80.91655,-3.597
2015-07-19 19:00:00,13.448,0.51352,175.09967,167.45367,90.47833,12.479,10.487,0.253,0.95633,146.89435,-1.675
2015-07-19 19:30:00,13.19667,0.38004,70.05133,69.82567,91.55667,12.4775,10.494,0.258,0.99678,128.13982,3.91
2015-07-19 20:00:00,13.08067,0.35742,44.99,44.74733,91.96267,12.46,10.492,0.264,0.99461,121.05713,4.636
2015-07-19 21:00:00,12.96567,0.35096,17.945,16.718,92.42767,12.4405,10.505,0.261,0.93162,113.19877,4.454
2015-07-20 10:00:00,15.401,0.41252,908.40267,384.49467,67.68933,11.5055,10.393,0.257,0.42326,565.58118,-12.235
2015-07-20 10:30:00,16.48133,0.40639,1541.95633,499.73633,61.598,11.556,10.38,0.278,0.32409,720.253,-19.907
2015-07-20 11:30:00,17.01033,0.38859,1159.99267,563.33067,61.241,11.711,10.342,0.25738,0.48563,751.7824,-12.429
2015-07-20 12:30:00,16.87167,0.40301,1184.74333,617.719,62.52,11.9265,10.33,0.259,0.52139,720.6115,-15.717
2015-07-20 14:00:00,17.45733,0.36057,1026.72,475.064,57.689,12.1805,10.326,0.266,0.4627,844.21425,-13.774
2015-07-20 15:30:00,18.53433,0.5254,1144.01933,462.097,55.41967,12.4015,10.33,0.252,0.40392,951.81669,-13.929
2015-07-20 16:00:00,18.49367,0.46962,951.81967,348.309,55.843,12.445,10.334,0.25738,0.36594,940.3808,-9.868
2015-07-20 16:30:00,18.442,0.61777,1033.08133,403.70033,56.03033,12.482,10.327,0.253,0.39077,933.36521,-12.435
2015-07-20 17:00:00,18.35867,0.36483,643.36967,284.30633,57.881,12.5225,10.329,0.25,0.4419,889.42245,-4.457
2015-07-20 17:30:00,18.52433,0.48048,685.18467,254.86033,58.341,12.574,10.34,0.253,0.37196,888.88778,-6.968
2015-07-20 18:00:00,18.72033,0.35974,524.171,190.34833,55.707,12.584,10.327,0.257,0.36314,956.75194,-4.418
2015-07-20 18:30:00,18.68933,0.41632,487.10433,155.735,56.33767,12.6185,10.341,0.253,0.31972,941.3027,-3.041
2015-07-20 19:00:00,18.51567,0.37064,333.73067,134.05633,54.221,12.651,10.359,0.248,0.40169,976.26761,-3.176
2015-07-20 19:30:00,17.99133,0.38252,188.90333,110.026,48.17633,12.669,10.37,0.254,0.58245,1069.40204,-1.311
2015-07-20 20:00:00,17.00433,0.36666,94.79633,81.25767,50.12133,12.6965,10.396,0.253,0.85718,967.09543,0.05
2015-07-20 20:30:00,15.938,0.42857,63.501,52.67267,53.37433,12.686,10.413,0.258,0.82948,844.7133,2.184
2015-07-20 21:00:00,15.062,0.33863,21.68633,21.40333,57.86067,12.6825,10.43,0.25,0.98695,721.7312,3.199
2015-07-21 04:00:00,9.67467,0.324,51.75967,47.299,94.41633,11.865,10.589,0.258,0.91382,67.10684,0.059
2015-07-21 04:30:00,9.746,0.31971,131.94767,84.927,94.74133,11.805,10.593,0.26,0.64364,63.50438,-0.843
2015-07-21 05:30:00,10.70367,0.31866,330.97433,139.68667,89.876,11.683,10.573,0.246,0.42205,130.3466,-4.192
2015-07-21 06:00:00,11.46467,0.35644,444.75567,158.19833,86.014,11.624,10.563,0.251,0.3557,189.40657,-5.656
2015-07-21 06:30:00,12.13833,0.46793,567.83533,163.70567,81.43833,11.5675,10.546,0.254,0.2883,262.8095,-7.607
2015-07-21 07:00:00,13.06533,0.47097,698.582,173.71333,75.582,11.521,10.527,0.269,0.24867,367.41182,-8.012
2015-07-21 07:30:00,13.77333,0.5931,820.58833,190.09367,68.508,11.4875,10.513,0.265,0.23166,496.23742,-12.009
2015-07-21 08:00:00,14.73533,0.67927,939.57133,204.69267,61.76067,11.469,10.49,0.253,0.21786,641.29379,-12.9
2015-07-21 08:30:00,15.376,0.82602,1070.81433,215.51533,53.54567,11.445,10.464,0.253,0.20126,811.85474,-9.89
2015-07-21 09:00:00,15.62767,0.71211,1184.83767,228.217,51.29567,11.455,10.447,0.25,0.19261,865.02475,-9.739
2015-07-21 09:30:00,15.787,0.65786,1290.102,229.64367,50.44167,11.475,10.441,0.252,0.178,889.21677,-10.944
2015-07-21 10:00:00,16.36833,0.79922,1342.62167,234.76133,46.13367,11.5015,10.427,0.256,0.17485,1003.05445,-13.506
2015-07-21 10:30:00,16.824,0.76038,1409.54433,231.52567,44.16367,11.5225,10.399,0.248,0.16426,1070.29851,-10.855
2015-07-21 11:00:00,17.277,0.69175,1466.88,217.896,42.43167,11.5825,10.386,0.25,0.14854,1135.62321,-12.847
2015-07-21 11:30:00,17.455,0.82224,1505.71367,214.115,43.932,11.684,10.374,0.25393,0.1422,1118.53752,-13.777
2015-07-21 12:00:00,17.94567,0.80443,1523.23633,216.962,44.70267,11.7845,10.354,0.251,0.14243,1137.81031,-13.597
2015-07-21 12:30:00,18.23,0.7907,1492.96167,230.967,44.36733,11.8865,10.353,0.26,0.1547,1165.34481,-11.84
2015-07-21 13:00:00,18.56167,0.96468,1490.79967,217.68333,44.07433,11.974,10.355,0.269,0.14602,1196.09206,-12.996
2015-07-21 13:30:00,18.89833,0.87936,1474.45833,210.14833,42.46133,12.0625,10.347,0.248,0.14253,1256.76488,-11.777
2015-07-21 14:00:00,19.23367,0.87904,1469.75167,265.34533,42.20233,12.16,10.343,0.248,0.18054,1289.09719,-11.904
2015-07-21 14:30:00,19.35667,0.79498,1311.10667,263.52933,42.43467,12.2555,10.342,0.248,0.201,1293.78246,-12.841
2015-07-21 15:00:00,19.393,0.80212,1237.801,297.174,40.54633,12.3055,10.322,0.246,0.24008,1339.2461,-7.922
2015-07-21 15:30:00,19.384,0.74252,1146.733,292.062,40.929,12.38,10.331,0.253,0.25469,1329.88147,-7.815
2015-07-21 16:00:00,19.32867,0.77718,936.165,378.976,42.19433,12.454,10.337,0.25,0.40482,1296.92268,-8.682
2015-07-21 16:30:00,19.157,0.55097,620.488,387.52967,44.006,12.4865,10.34,0.239,0.62456,1242.91855,-4.19
2015-07-21 17:00:00,19.01,0.70584,580.535,427.88,46.10233,12.5255,10.352,0.25,0.73704,1185.47092,-8.044
2015-07-21 17:30:00,18.94167,0.60574,523.14467,319.78033,46.86867,12.564,10.359,0.274,0.61127,1163.64338,-5.836
2015-07-21 18:00:00,18.735,0.44911,418.07967,280.729,48.05533,12.586,10.364,0.25393,0.67147,1123.06157,-0.927
2015-07-21 18:30:00,18.738,0.4286,441.97067,246.638,48.18867,12.6235,10.376,0.246,0.55804,1120.38882,-3.348
2015-07-21 20:00:00,16.139,0.7562,25.62133,25.18833,66.18967,12.6805,10.419,0.242,0.9831,620.45126,8.868
2015-07-22 09:30:00,12.15967,0.33874,551.84533,549.43,97.57733,12.0965,10.579,0.25,0.99562,34.35015,-9.026
2015-07-22 11:30:00,12.52867,0.34662,311.59933,310.485,97.034,12.14,10.555,0.254,0.99642,43.08673,-4.393
2015-07-22 12:00:00,12.696,0.37813,424.32,420.33733,96.38033,12.165,10.561,0.261,0.99061,53.16304,-7.268
2015-07-22 13:30:00,13.18367,0.38079,399.45567,396.23433,92.95,12.2005,10.546,0.25876,0.99194,106.9032,-6.787
2015-07-22 14:00:00,13.88467,0.46082,1529.21467,584.44833,85.20286,12.2175,10.543,0.257,0.38219,234.8601,-17.542
2015-07-22 16:00:00,14.14533,0.40124,318.39933,303.195,89.08733,12.3635,10.533,0.25876,0.95225,176.16021,-3.203
2015-07-22 16:30:00,14.28267,0.41236,553.742,456.61267,85.49233,12.419,10.542,0.257,0.82459,236.28631,-9.264
2015-07-22 17:00:00,14.21667,0.38122,289.942,285.45567,89.53167,12.449,10.534,0.273,0.98453,169.77037,-4.43
2015-07-22 17:30:00,14.30033,0.42383,304.274,301.49167,89.62667,12.484,10.546,0.263,0.99086,169.14363,-2.727
2015-07-22 18:30:00,14.386,0.35122,185.12433,184.11733,86.68733,12.529,10.544,0.267,0.99456,218.27826,-0.785
2015-07-22 19:00:00,14.39033,0.36681,114.056,113.56767,89.23167,12.5485,10.554,0.264,0.99572,176.61002,3.634
2015-07-22 19:30:00,13.98533,0.3213,92.42767,91.95,90.08433,12.5565,10.556,0.26,0.99483,158.4134,2.255
2015-07-23 10:00:00,14.66333,0.37493,851.27133,707.86367,71.60345,12.084,10.589,0.259,0.83154,474.01752,-12.087
2015-07-23 10:30:00,15.07733,0.44194,838.486,803.68767,67.92467,12.1115,10.589,0.267,0.9585,549.90463,-12.053
2015-07-23 11:00:00,15.06167,0.43145,533.03267,527.49467,71.367,12.1475,10.575,0.267,0.98961,490.39438,-11.5
2015-07-23 11:30:00,15.242,0.46798,762.171,750.57067,69.65724,12.1885,10.561,0.27,0.98478,525.73841,-14.811
2015-07-23 12:00:00,15.35567,0.43275,570.49267,570.23167,71.05167,12.25,10.56,0.258,0.99954,505.25295,-9.984
2015-07-23 12:30:00,15.267,0.43413,459.818,458.173,73.63633,12.2935,10.555,0.263,0.99642,457.52843,-7.364
2015-07-23 13:00:00,14.99933,0.52112,455.95367,453.63167,78.969,12.3555,10.561,0.267,0.99491,358.75333,-9.119
2015-07-23 13:30:00,14.46033,0.3729,638.91267,636.01367,86.76533,12.4085,10.567,0.27,0.99546,218.04506,-11.414
2015-07-23 14:00:00,14.477,0.47712,559.66133,559.336,89.87333,12.444,10.564,0.252,0.99942,167.01976,-12.808
2015-07-23 14:30:00,15.07167,0.38588,609.98767,609.11333,85.45533,12.4875,10.574,0.257,0.99857,249.26538,-13.096
2015-07-23 15:00:00,15.64,0.35231,557.483,497.66733,80.869,12.5215,10.567,0.259,0.8927,340.04912,-6.115
2015-07-23 15:30:00,15.64133,0.52673,247.08633,244.312,79.948,12.5725,10.569,0.26561,0.98877,356.45005,-3.366
2015-07-23 16:00:00,14.45133,0.36661,181.40233,180.855,86.686,12.615,10.567,0.255,0.99698,219.22443,0.836
2015-07-23 17:00:00,14.48267,0.38598,370.706,347.288,91.794,12.687,10.594,0.26,0.93683,135.39166,-5.19
2015-07-23 17:30:00,14.579,0.36465,323.82167,292.65867,90.18833,12.6975,10.6,0.265,0.90376,162.89463,-3.551
2015-07-23 18:00:00,14.476,0.35625,201.137,197.564,90.237,12.7115,10.604,0.261,0.98224,161.01132,-2.886
2015-07-23 18:30:00,14.24133,0.30511,153.54433,152.551,92.65967,12.7325,10.624,0.259,0.99353,119.23227,0.617
2015-07-23 19:00:00,14.29633,0.38133,239.53967,171.96067,91.45933,12.735,10.619,0.261,0.71788,139.2249,-3.574
2015-07-23 19:30:00,14.58767,0.40529,268.15967,166.68333,85.757,12.735,10.626,0.267,0.62158,236.59662,-3.035
2015-07-23 20:00:00,14.491,0.40024,166.469,140.303,88.90333,12.735,10.63,0.282,0.84282,183.18374,-0.926
2015-07-24 03:30:00,11.98233,0.3536,12.93433,12.34733,98.70233,12.36,10.752,0.268,0.95462,18.18541,1.086
2015-07-24 04:30:00,12.06833,0.33124,32.32733,31.88133,98.81267,12.281,10.739,0.26525,0.9862,16.73372,4.364
